song,artist,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Homefires,Neil Young,6nRHtaDQ29aSdmtWihOZEs,0.592,0.162,9.0,-16.508,0.0,0.0313,0.771,0.0,0.0757,0.408,114.656,audio_features,6nRHtaDQ29aSdmtWihOZEs,spotify:track:6nRHtaDQ29aSdmtWihOZEs,https://api.spotify.com/v1/tracks/6nRHtaDQ29aSdmtWihOZEs,https://api.spotify.com/v1/audio-analysis/6nRHtaDQ29aSdmtWihOZEs,151363.0,4.0
Banquet,Joni Mitchell,1XRpbhOMzOISE3dDkQ6eZW,0.651,0.201,0.0,-10.449,1.0,0.0368,0.974,8.11e-06,0.21,0.442,119.305,audio_features,1XRpbhOMzOISE3dDkQ6eZW,spotify:track:1XRpbhOMzOISE3dDkQ6eZW,https://api.spotify.com/v1/tracks/1XRpbhOMzOISE3dDkQ6eZW,https://api.spotify.com/v1/audio-analysis/1XRpbhOMzOISE3dDkQ6eZW,181133.0,4.0
Barangrill,Joni Mitchell,2V8KVWekcRfqiBBHW8EzP3,0.722,0.213,8.0,-13.452,1.0,0.0376,0.887,0.0,0.0936,0.679,117.492,audio_features,2V8KVWekcRfqiBBHW8EzP3,spotify:track:2V8KVWekcRfqiBBHW8EzP3,https://api.spotify.com/v1/tracks/2V8KVWekcRfqiBBHW8EzP3,https://api.spotify.com/v1/audio-analysis/2V8KVWekcRfqiBBHW8EzP3,172000.0,4.0
Lesson in Survival,Joni Mitchell,0Xrrxype3ih2nyfyTdUM6O,0.5,0.17,2.0,-12.097,1.0,0.0333,0.93,0.0,0.133,0.52,100.232,audio_features,0Xrrxype3ih2nyfyTdUM6O,spotify:track:0Xrrxype3ih2nyfyTdUM6O,https://api.spotify.com/v1/tracks/0Xrrxype3ih2nyfyTdUM6O,https://api.spotify.com/v1/audio-analysis/0Xrrxype3ih2nyfyTdUM6O,191267.0,4.0
Let the Wind Carry Me,Joni Mitchell,5yc1Ppyv82c9qSjHd75YYd,0.403,0.286,2.0,-12.266,1.0,0.0298,0.947,0.000417,0.134,0.148,110.994,audio_features,5yc1Ppyv82c9qSjHd75YYd,spotify:track:5yc1Ppyv82c9qSjHd75YYd,https://api.spotify.com/v1/tracks/5yc1Ppyv82c9qSjHd75YYd,https://api.spotify.com/v1/audio-analysis/5yc1Ppyv82c9qSjHd75YYd,236347.0,4.0
For the Roses,Joni Mitchell,4I5vSTy4Du2SSfWqb8K69l,0.432,0.195,3.0,-13.567,1.0,0.0425,0.976,6.52e-05,0.115,0.386,165.511,audio_features,4I5vSTy4Du2SSfWqb8K69l,spotify:track:4I5vSTy4Du2SSfWqb8K69l,https://api.spotify.com/v1/tracks/4I5vSTy4Du2SSfWqb8K69l,https://api.spotify.com/v1/audio-analysis/4I5vSTy4Du2SSfWqb8K69l,223293.0,4.0
See You Sometime,Joni Mitchell,1EFLAcRslOcqis49J3TLGl,0.647,0.246,5.0,-10.807,1.0,0.0311,0.915,0.0,0.112,0.369,112.633,audio_features,1EFLAcRslOcqis49J3TLGl,spotify:track:1EFLAcRslOcqis49J3TLGl,https://api.spotify.com/v1/tracks/1EFLAcRslOcqis49J3TLGl,https://api.spotify.com/v1/audio-analysis/1EFLAcRslOcqis49J3TLGl,176760.0,4.0
Electricity,Joni Mitchell,3hQgE0k10kcyQaz3V4XjuD,0.653,0.26,11.0,-11.982,1.0,0.0331,0.842,0.0,0.109,0.535,105.751,audio_features,3hQgE0k10kcyQaz3V4XjuD,spotify:track:3hQgE0k10kcyQaz3V4XjuD,https://api.spotify.com/v1/tracks/3hQgE0k10kcyQaz3V4XjuD,https://api.spotify.com/v1/audio-analysis/3hQgE0k10kcyQaz3V4XjuD,181573.0,4.0
"You Turn Me On, I'm a Radio",Joni Mitchell,0ClDL3UrFy6vXhuGPKlNMJ,0.672,0.444,8.0,-9.805,1.0,0.0299,0.783,0.0,0.103,0.651,112.589,audio_features,0ClDL3UrFy6vXhuGPKlNMJ,spotify:track:0ClDL3UrFy6vXhuGPKlNMJ,https://api.spotify.com/v1/tracks/0ClDL3UrFy6vXhuGPKlNMJ,https://api.spotify.com/v1/audio-analysis/0ClDL3UrFy6vXhuGPKlNMJ,159947.0,4.0
Little Green,Joni Mitchell,11ZNWD9Xzq9p3n07NbWSZw,0.636,0.121,11.0,-14.187,1.0,0.0336,0.975,4.29e-05,0.14,0.304,111.469,audio_features,11ZNWD9Xzq9p3n07NbWSZw,spotify:track:11ZNWD9Xzq9p3n07NbWSZw,https://api.spotify.com/v1/tracks/11ZNWD9Xzq9p3n07NbWSZw,https://api.spotify.com/v1/audio-analysis/11ZNWD9Xzq9p3n07NbWSZw,207507.0,4.0
Blonde in the Bleachers,Joni Mitchell,33vz15yfffUp8WHoSY4kxL,0.506,0.204,2.0,-13.925,1.0,0.0415,0.902,4.63e-06,0.0981,0.457,117.317,audio_features,33vz15yfffUp8WHoSY4kxL,spotify:track:33vz15yfffUp8WHoSY4kxL,https://api.spotify.com/v1/tracks/33vz15yfffUp8WHoSY4kxL,https://api.spotify.com/v1/audio-analysis/33vz15yfffUp8WHoSY4kxL,162307.0,4.0
Woman of Heart and Mind,Joni Mitchell,1kXJRTFqY1Iy5yzGS7JdhL,0.451,0.224,11.0,-13.712,1.0,0.0316,0.906,0.000595,0.104,0.389,100.244,audio_features,1kXJRTFqY1Iy5yzGS7JdhL,spotify:track:1kXJRTFqY1Iy5yzGS7JdhL,https://api.spotify.com/v1/tracks/1kXJRTFqY1Iy5yzGS7JdhL,https://api.spotify.com/v1/audio-analysis/1kXJRTFqY1Iy5yzGS7JdhL,158760.0,4.0
Judgement of the Moon and Stars (Ludwig's Tune),Joni Mitchell,0UaUU6Od7UUh4AT49Bx3HG,0.541,0.126,9.0,-14.251,1.0,0.0394,0.947,1.63e-06,0.109,0.334,116.909,audio_features,0UaUU6Od7UUh4AT49Bx3HG,spotify:track:0UaUU6Od7UUh4AT49Bx3HG,https://api.spotify.com/v1/tracks/0UaUU6Od7UUh4AT49Bx3HG,https://api.spotify.com/v1/audio-analysis/0UaUU6Od7UUh4AT49Bx3HG,319173.0,4.0
In France They Kiss on Main Street,Joni Mitchell,16e1DJIznzArBOCSomdvSn,0.547,0.614,2.0,-8.264,1.0,0.0444,0.654,0.0,0.0609,0.755,81.686,audio_features,16e1DJIznzArBOCSomdvSn,spotify:track:16e1DJIznzArBOCSomdvSn,https://api.spotify.com/v1/tracks/16e1DJIznzArBOCSomdvSn,https://api.spotify.com/v1/audio-analysis/16e1DJIznzArBOCSomdvSn,199867.0,3.0
Edith and the Kingpin,Joni Mitchell,7CD5VhE2AWbCxqYHmpYoSi,0.545,0.286,0.0,-15.439,0.0,0.0269,0.626,9.29e-06,0.114,0.303,100.465,audio_features,7CD5VhE2AWbCxqYHmpYoSi,spotify:track:7CD5VhE2AWbCxqYHmpYoSi,https://api.spotify.com/v1/tracks/7CD5VhE2AWbCxqYHmpYoSi,https://api.spotify.com/v1/audio-analysis/7CD5VhE2AWbCxqYHmpYoSi,215960.0,4.0
Don't Interrupt the Sorrow,Joni Mitchell,3r0Tk9ibA2KT1KiLGIuKXA,0.553,0.378,7.0,-16.506,1.0,0.0453,0.723,0.00075,0.0912,0.586,78.009,audio_features,3r0Tk9ibA2KT1KiLGIuKXA,spotify:track:3r0Tk9ibA2KT1KiLGIuKXA,https://api.spotify.com/v1/tracks/3r0Tk9ibA2KT1KiLGIuKXA,https://api.spotify.com/v1/audio-analysis/3r0Tk9ibA2KT1KiLGIuKXA,244800.0,4.0
The Hissing of Summer Lawns,Joni Mitchell,6ar3x1gVqkABR1x6zQI9yH,0.569,0.18,0.0,-19.617,1.0,0.0348,0.897,2.83e-05,0.0815,0.382,142.776,audio_features,6ar3x1gVqkABR1x6zQI9yH,spotify:track:6ar3x1gVqkABR1x6zQI9yH,https://api.spotify.com/v1/tracks/6ar3x1gVqkABR1x6zQI9yH,https://api.spotify.com/v1/audio-analysis/6ar3x1gVqkABR1x6zQI9yH,181200.0,4.0
The Boho Dance,Joni Mitchell,7HRmnRfpghEaPsHHqvHhmv,0.594,0.225,2.0,-17.837,1.0,0.0375,0.937,0.00981,0.256,0.341,107.88,audio_features,7HRmnRfpghEaPsHHqvHhmv,spotify:track:7HRmnRfpghEaPsHHqvHhmv,https://api.spotify.com/v1/tracks/7HRmnRfpghEaPsHHqvHhmv,https://api.spotify.com/v1/audio-analysis/7HRmnRfpghEaPsHHqvHhmv,230507.0,4.0
Harry's House / Centerpiece,Joni Mitchell,0tYcKClZd7Ks2B2sCscSmI,0.48,0.49,2.0,-8.185,0.0,0.0267,0.406,3.76e-06,0.113,0.251,110.887,audio_features,0tYcKClZd7Ks2B2sCscSmI,spotify:track:0tYcKClZd7Ks2B2sCscSmI,https://api.spotify.com/v1/tracks/0tYcKClZd7Ks2B2sCscSmI,https://api.spotify.com/v1/audio-analysis/0tYcKClZd7Ks2B2sCscSmI,408200.0,4.0
Sweet Bird,Joni Mitchell,02TVLk5qOiB74xvS4kzEkg,0.431,0.167,7.0,-18.642,1.0,0.0314,0.912,2.36e-05,0.0966,0.386,102.565,audio_features,02TVLk5qOiB74xvS4kzEkg,spotify:track:02TVLk5qOiB74xvS4kzEkg,https://api.spotify.com/v1/tracks/02TVLk5qOiB74xvS4kzEkg,https://api.spotify.com/v1/audio-analysis/02TVLk5qOiB74xvS4kzEkg,251693.0,4.0
In Your Arms Again,Curtis Mayfield,2tvFFIdi68m3h5X7VcbIcs,0.59,0.798,1.0,-7.533,0.0,0.238,0.141,9.22e-06,0.117,0.821,167.04,audio_features,2tvFFIdi68m3h5X7VcbIcs,spotify:track:2tvFFIdi68m3h5X7VcbIcs,https://api.spotify.com/v1/tracks/2tvFFIdi68m3h5X7VcbIcs,https://api.spotify.com/v1/audio-analysis/2tvFFIdi68m3h5X7VcbIcs,267320.0,4.0
This Love Is Sweet,Curtis Mayfield,26M3oNOse17CTE70n2yhAg,0.85,0.492,1.0,-9.434,0.0,0.0627,0.481,1.02e-05,0.174,0.85,95.497,audio_features,26M3oNOse17CTE70n2yhAg,spotify:track:26M3oNOse17CTE70n2yhAg,https://api.spotify.com/v1/tracks/26M3oNOse17CTE70n2yhAg,https://api.spotify.com/v1/audio-analysis/26M3oNOse17CTE70n2yhAg,191027.0,4.0
Only You Babe - Single Edit,Curtis Mayfield,1L0S8axdTRhmpU7fDjFARg,0.723,0.501,6.0,-8.036,1.0,0.0822,0.191,0.0,0.174,0.816,112.584,audio_features,1L0S8axdTRhmpU7fDjFARg,spotify:track:1L0S8axdTRhmpU7fDjFARg,https://api.spotify.com/v1/tracks/1L0S8axdTRhmpU7fDjFARg,https://api.spotify.com/v1/audio-analysis/1L0S8axdTRhmpU7fDjFARg,262693.0,3.0
Amelia,Joni Mitchell,0sWXc2HP7INhTEkuUbxJGk,0.527,0.225,0.0,-10.378,1.0,0.0308,0.984,0.0254,0.0985,0.205,117.034,audio_features,0sWXc2HP7INhTEkuUbxJGk,spotify:track:0sWXc2HP7INhTEkuUbxJGk,https://api.spotify.com/v1/tracks/0sWXc2HP7INhTEkuUbxJGk,https://api.spotify.com/v1/audio-analysis/0sWXc2HP7INhTEkuUbxJGk,361933.0,4.0
Furry Sings the Blues,Joni Mitchell,2fCvO4vU4LLEzHLsKKrVr7,0.627,0.374,7.0,-10.287,1.0,0.0278,0.623,0.0,0.112,0.399,106.018,audio_features,2fCvO4vU4LLEzHLsKKrVr7,spotify:track:2fCvO4vU4LLEzHLsKKrVr7,https://api.spotify.com/v1/tracks/2fCvO4vU4LLEzHLsKKrVr7,https://api.spotify.com/v1/audio-analysis/2fCvO4vU4LLEzHLsKKrVr7,306240.0,4.0
A Strange Boy,Joni Mitchell,496yE7Yi0gUAt7rkGVN4op,0.624,0.251,7.0,-13.296,1.0,0.0303,0.956,0.00301,0.169,0.4,110.705,audio_features,496yE7Yi0gUAt7rkGVN4op,spotify:track:496yE7Yi0gUAt7rkGVN4op,https://api.spotify.com/v1/tracks/496yE7Yi0gUAt7rkGVN4op,https://api.spotify.com/v1/audio-analysis/496yE7Yi0gUAt7rkGVN4op,259267.0,4.0
Hejira,Joni Mitchell,5YoBEhJWkFwT0zsWD2rUst,0.411,0.322,11.0,-10.555,1.0,0.0334,0.89,0.00278,0.0754,0.224,85.972,audio_features,5YoBEhJWkFwT0zsWD2rUst,spotify:track:5YoBEhJWkFwT0zsWD2rUst,https://api.spotify.com/v1/tracks/5YoBEhJWkFwT0zsWD2rUst,https://api.spotify.com/v1/audio-analysis/5YoBEhJWkFwT0zsWD2rUst,402467.0,4.0
Song for Sharon,Joni Mitchell,2DslWBUkrGFHWAQe0GpxkB,0.644,0.497,8.0,-9.877,1.0,0.0271,0.669,0.00231,0.0894,0.368,105.715,audio_features,2DslWBUkrGFHWAQe0GpxkB,spotify:track:2DslWBUkrGFHWAQe0GpxkB,https://api.spotify.com/v1/tracks/2DslWBUkrGFHWAQe0GpxkB,https://api.spotify.com/v1/audio-analysis/2DslWBUkrGFHWAQe0GpxkB,517587.0,4.0
Black Crow,Joni Mitchell,0YSRkJfGZkRQuafIKRfrl5,0.428,0.449,5.0,-10.797,0.0,0.0388,0.94,0.0589,0.133,0.365,170.173,audio_features,0YSRkJfGZkRQuafIKRfrl5,spotify:track:0YSRkJfGZkRQuafIKRfrl5,https://api.spotify.com/v1/tracks/0YSRkJfGZkRQuafIKRfrl5,https://api.spotify.com/v1/audio-analysis/0YSRkJfGZkRQuafIKRfrl5,262893.0,4.0
For Free,Joni Mitchell,4lTcqxjs7OWzg5pqC3UEM5,0.488,0.18,0.0,-12.145,1.0,0.0306,0.984,0.000479,0.106,0.246,110.231,audio_features,4lTcqxjs7OWzg5pqC3UEM5,spotify:track:4lTcqxjs7OWzg5pqC3UEM5,https://api.spotify.com/v1/tracks/4lTcqxjs7OWzg5pqC3UEM5,https://api.spotify.com/v1/audio-analysis/4lTcqxjs7OWzg5pqC3UEM5,271707.0,4.0
Conversation,Joni Mitchell,1wcbiRER4ChnikvcLc2OE6,0.549,0.41,6.0,-11.097,1.0,0.0324,0.678,0.0,0.521,0.562,79.38,audio_features,1wcbiRER4ChnikvcLc2OE6,spotify:track:1wcbiRER4ChnikvcLc2OE6,https://api.spotify.com/v1/tracks/1wcbiRER4ChnikvcLc2OE6,https://api.spotify.com/v1/audio-analysis/1wcbiRER4ChnikvcLc2OE6,266960.0,4.0
Ladies of the Canyon,Joni Mitchell,1Q8BMaKg8czMR2Y6wLlXJf,0.578,0.322,4.0,-10.486,0.0,0.0252,0.808,0.0,0.0793,0.443,112.418,audio_features,1Q8BMaKg8czMR2Y6wLlXJf,spotify:track:1Q8BMaKg8czMR2Y6wLlXJf,https://api.spotify.com/v1/tracks/1Q8BMaKg8czMR2Y6wLlXJf,https://api.spotify.com/v1/audio-analysis/1Q8BMaKg8czMR2Y6wLlXJf,212933.0,3.0
La Villa Strangiato - Live In Canada / 1980,Rush,0Qb4d2bkSxltDT8kustnOO,0.291,0.733,0.0,-12.465,1.0,0.0685,0.0352,0.737,0.988,0.202,142.233,audio_features,0Qb4d2bkSxltDT8kustnOO,spotify:track:0Qb4d2bkSxltDT8kustnOO,https://api.spotify.com/v1/tracks/0Qb4d2bkSxltDT8kustnOO,https://api.spotify.com/v1/audio-analysis/0Qb4d2bkSxltDT8kustnOO,579333.0,4.0
Woodstock,Joni Mitchell,18o4mqgG9RmPAD8aItmvkO,0.334,0.0935,8.0,-15.242,0.0,0.0354,0.985,0.0215,0.0994,0.21,107.863,audio_features,18o4mqgG9RmPAD8aItmvkO,spotify:track:18o4mqgG9RmPAD8aItmvkO,https://api.spotify.com/v1/tracks/18o4mqgG9RmPAD8aItmvkO,https://api.spotify.com/v1/audio-analysis/18o4mqgG9RmPAD8aItmvkO,326933.0,4.0
"I Don't Know Where I Stand (Live at Canterbury House, Ann Arbor, MI, 10/27/1967) - 2nd Set",Joni Mitchell,1w8eFRsKzvhLZnHb3J32th,0.581,0.255,6.0,-20.193,1.0,0.0702,0.977,0.000546,0.705,0.409,111.469,audio_features,1w8eFRsKzvhLZnHb3J32th,spotify:track:1w8eFRsKzvhLZnHb3J32th,https://api.spotify.com/v1/tracks/1w8eFRsKzvhLZnHb3J32th,https://api.spotify.com/v1/audio-analysis/1w8eFRsKzvhLZnHb3J32th,226533.0,4.0
Since I Fell for You,Nina Simone,0S8wQT9YkE41gHIGwXvgep,0.376,0.207,4.0,-11.719,1.0,0.03,0.826,2.68e-06,0.124,0.18,102.674,audio_features,0S8wQT9YkE41gHIGwXvgep,spotify:track:0S8wQT9YkE41gHIGwXvgep,https://api.spotify.com/v1/tracks/0S8wQT9YkE41gHIGwXvgep,https://api.spotify.com/v1/audio-analysis/0S8wQT9YkE41gHIGwXvgep,170320.0,4.0
I Want a Little Sugar In My Bowl,Nina Simone,3NcJu9876GBJuNU6vJOrbb,0.626,0.312,6.0,-9.246,1.0,0.0332,0.895,2.94e-06,0.181,0.298,98.708,audio_features,3NcJu9876GBJuNU6vJOrbb,spotify:track:3NcJu9876GBJuNU6vJOrbb,https://api.spotify.com/v1/tracks/3NcJu9876GBJuNU6vJOrbb,https://api.spotify.com/v1/audio-analysis/3NcJu9876GBJuNU6vJOrbb,152107.0,3.0
Mr. Bojangles,Nina Simone,5ywoRjfVIlcJiSAxwPT3Pt,0.461,0.304,6.0,-13.737,1.0,0.0332,0.216,2.18e-05,0.287,0.246,113.842,audio_features,5ywoRjfVIlcJiSAxwPT3Pt,spotify:track:5ywoRjfVIlcJiSAxwPT3Pt,https://api.spotify.com/v1/tracks/5ywoRjfVIlcJiSAxwPT3Pt,https://api.spotify.com/v1/audio-analysis/5ywoRjfVIlcJiSAxwPT3Pt,299213.0,4.0
Cranes in the Sky,Solange,48EjSdYh8wz2gBxxqzrsLe,0.719,0.615,6.0,-5.972,1.0,0.045,0.408,0.000147,0.235,0.465,96.988,audio_features,48EjSdYh8wz2gBxxqzrsLe,spotify:track:48EjSdYh8wz2gBxxqzrsLe,https://api.spotify.com/v1/tracks/48EjSdYh8wz2gBxxqzrsLe,https://api.spotify.com/v1/audio-analysis/48EjSdYh8wz2gBxxqzrsLe,250973.0,4.0
Don't Touch My Hair (feat. Sampha),Solange,2TyCAfhwu5tRqFW8VnGMIL,0.823,0.411,0.0,-7.061,1.0,0.0557,0.409,0.00135,0.649,0.397,90.997,audio_features,2TyCAfhwu5tRqFW8VnGMIL,spotify:track:2TyCAfhwu5tRqFW8VnGMIL,https://api.spotify.com/v1/tracks/2TyCAfhwu5tRqFW8VnGMIL,https://api.spotify.com/v1/audio-analysis/2TyCAfhwu5tRqFW8VnGMIL,257547.0,4.0
Don't Touch My Hair (feat. Sampha),Sampha,2TyCAfhwu5tRqFW8VnGMIL,0.823,0.411,0.0,-7.061,1.0,0.0557,0.409,0.00135,0.649,0.397,90.997,audio_features,2TyCAfhwu5tRqFW8VnGMIL,spotify:track:2TyCAfhwu5tRqFW8VnGMIL,https://api.spotify.com/v1/tracks/2TyCAfhwu5tRqFW8VnGMIL,https://api.spotify.com/v1/audio-analysis/2TyCAfhwu5tRqFW8VnGMIL,257547.0,4.0
Where Do We Go,Solange,08MbvwVOZdMNESjkoVdXxE,0.85,0.351,10.0,-5.536,1.0,0.0517,0.0263,0.0037,0.0748,0.412,138.045,audio_features,08MbvwVOZdMNESjkoVdXxE,spotify:track:08MbvwVOZdMNESjkoVdXxE,https://api.spotify.com/v1/tracks/08MbvwVOZdMNESjkoVdXxE,https://api.spotify.com/v1/audio-analysis/08MbvwVOZdMNESjkoVdXxE,264373.0,4.0
F.U.B.U. (feat. The-Dream & BJ The Chicago Kid),Solange,2aR6SYRJxy2QsBxA459ATF,0.475,0.499,0.0,-6.818,1.0,0.185,0.84,0.0,0.111,0.454,142.867,audio_features,2aR6SYRJxy2QsBxA459ATF,spotify:track:2aR6SYRJxy2QsBxA459ATF,https://api.spotify.com/v1/tracks/2aR6SYRJxy2QsBxA459ATF,https://api.spotify.com/v1/audio-analysis/2aR6SYRJxy2QsBxA459ATF,313893.0,4.0
F.U.B.U. (feat. The-Dream & BJ The Chicago Kid),The-Dream,2aR6SYRJxy2QsBxA459ATF,0.475,0.499,0.0,-6.818,1.0,0.185,0.84,0.0,0.111,0.454,142.867,audio_features,2aR6SYRJxy2QsBxA459ATF,spotify:track:2aR6SYRJxy2QsBxA459ATF,https://api.spotify.com/v1/tracks/2aR6SYRJxy2QsBxA459ATF,https://api.spotify.com/v1/audio-analysis/2aR6SYRJxy2QsBxA459ATF,313893.0,4.0
F.U.B.U. (feat. The-Dream & BJ The Chicago Kid),BJ The Chicago Kid,2aR6SYRJxy2QsBxA459ATF,0.475,0.499,0.0,-6.818,1.0,0.185,0.84,0.0,0.111,0.454,142.867,audio_features,2aR6SYRJxy2QsBxA459ATF,spotify:track:2aR6SYRJxy2QsBxA459ATF,https://api.spotify.com/v1/tracks/2aR6SYRJxy2QsBxA459ATF,https://api.spotify.com/v1/audio-analysis/2aR6SYRJxy2QsBxA459ATF,313893.0,4.0
Chelsea Morning,Joni Mitchell,5G0q5jtbxFCoqfbIDCIGky,0.57,0.35,4.0,-8.849,1.0,0.0288,0.855,0.0,0.186,0.781,88.361,audio_features,5G0q5jtbxFCoqfbIDCIGky,spotify:track:5G0q5jtbxFCoqfbIDCIGky,https://api.spotify.com/v1/tracks/5G0q5jtbxFCoqfbIDCIGky,https://api.spotify.com/v1/audio-analysis/5G0q5jtbxFCoqfbIDCIGky,151600.0,4.0
Dreams - 2004 Remaster,Fleetwood Mac,0ofHAoxe9vBkTCp2UQIavz,0.828,0.492,0.0,-9.744,1.0,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800.0,4.0
Roses Blue,Joni Mitchell,7H1uBM6kVAo63qGIzN1cbS,0.332,0.245,0.0,-11.539,0.0,0.0295,0.953,0.018,0.105,0.0961,90.459,audio_features,7H1uBM6kVAo63qGIzN1cbS,spotify:track:7H1uBM6kVAo63qGIzN1cbS,https://api.spotify.com/v1/tracks/7H1uBM6kVAo63qGIzN1cbS,https://api.spotify.com/v1/audio-analysis/7H1uBM6kVAo63qGIzN1cbS,232400.0,4.0
Songs to Aging Children Come,Joni Mitchell,6VOo52HfSgjysDSD8VD5w2,0.574,0.216,6.0,-12.522,1.0,0.03,0.969,0.314,0.0869,0.0813,113.616,audio_features,6VOo52HfSgjysDSD8VD5w2,spotify:track:6VOo52HfSgjysDSD8VD5w2,https://api.spotify.com/v1/tracks/6VOo52HfSgjysDSD8VD5w2,https://api.spotify.com/v1/audio-analysis/6VOo52HfSgjysDSD8VD5w2,190067.0,4.0
"Jericho - Live at Universal Amphitheatre, Los Angeles, CA, 8/14-17, 1974",Joni Mitchell,3WX7QrHh1LN3OjPRAJCTr5,0.694,0.313,2.0,-15.577,1.0,0.0332,0.715,1.9e-06,0.352,0.178,99.534,audio_features,3WX7QrHh1LN3OjPRAJCTr5,spotify:track:3WX7QrHh1LN3OjPRAJCTr5,https://api.spotify.com/v1/tracks/3WX7QrHh1LN3OjPRAJCTr5,https://api.spotify.com/v1/audio-analysis/3WX7QrHh1LN3OjPRAJCTr5,202000.0,4.0
The Fiddle and the Drum,Joni Mitchell,6KVD2DiqO7tPrdfhLWD2bo,0.471,0.0531,10.0,-17.245,1.0,0.123,0.98,3.72e-06,0.0932,0.0963,149.12,audio_features,6KVD2DiqO7tPrdfhLWD2bo,spotify:track:6KVD2DiqO7tPrdfhLWD2bo,https://api.spotify.com/v1/tracks/6KVD2DiqO7tPrdfhLWD2bo,https://api.spotify.com/v1/audio-analysis/6KVD2DiqO7tPrdfhLWD2bo,169667.0,5.0
Both Sides Now,Joni Mitchell,3NW1YMA8kfNVTzGJCGBS8m,0.623,0.156,6.0,-15.098,1.0,0.0308,0.912,0.0,0.141,0.329,97.235,audio_features,3NW1YMA8kfNVTzGJCGBS8m,spotify:track:3NW1YMA8kfNVTzGJCGBS8m,https://api.spotify.com/v1/tracks/3NW1YMA8kfNVTzGJCGBS8m,https://api.spotify.com/v1/audio-analysis/3NW1YMA8kfNVTzGJCGBS8m,274560.0,4.0
Otis and Marlena,Joni Mitchell,0Euhn2hcRd1R5ZhPwFsA0r,0.564,0.137,10.0,-17.251,1.0,0.0343,0.888,0.0,0.287,0.41,112.294,audio_features,0Euhn2hcRd1R5ZhPwFsA0r,spotify:track:0Euhn2hcRd1R5ZhPwFsA0r,https://api.spotify.com/v1/tracks/0Euhn2hcRd1R5ZhPwFsA0r,https://api.spotify.com/v1/audio-analysis/0Euhn2hcRd1R5ZhPwFsA0r,249307.0,4.0
Don Juan's Reckless Daughter,Joni Mitchell,7yTenbBckzKpSHcH4woeb1,0.613,0.741,0.0,-8.634,1.0,0.0624,0.42,0.0,0.213,0.815,81.971,audio_features,7yTenbBckzKpSHcH4woeb1,spotify:track:7yTenbBckzKpSHcH4woeb1,https://api.spotify.com/v1/tracks/7yTenbBckzKpSHcH4woeb1,https://api.spotify.com/v1/audio-analysis/7yTenbBckzKpSHcH4woeb1,398933.0,4.0
Off Night Backstreet,Joni Mitchell,0ivlnyFosJ53mEiII13sC3,0.605,0.486,5.0,-12.549,1.0,0.0311,0.41,1.74e-06,0.215,0.514,125.739,audio_features,0ivlnyFosJ53mEiII13sC3,spotify:track:0ivlnyFosJ53mEiII13sC3,https://api.spotify.com/v1/tracks/0ivlnyFosJ53mEiII13sC3,https://api.spotify.com/v1/audio-analysis/0ivlnyFosJ53mEiII13sC3,200200.0,4.0
The Silky Veils of Ardor,Joni Mitchell,3UEKICgKuBB9U9nEg5PMap,0.45,0.0825,5.0,-18.25,1.0,0.0317,0.759,0.000412,0.191,0.147,112.345,audio_features,3UEKICgKuBB9U9nEg5PMap,spotify:track:3UEKICgKuBB9U9nEg5PMap,https://api.spotify.com/v1/tracks/3UEKICgKuBB9U9nEg5PMap,https://api.spotify.com/v1/audio-analysis/3UEKICgKuBB9U9nEg5PMap,241093.0,4.0
In France They Kiss on Main Street - Live,Joni Mitchell,2PXICKIPVA4srSE2QjzXqJ,0.362,0.906,4.0,-7.379,1.0,0.0964,0.607,0.0,0.981,0.798,170.989,audio_features,2PXICKIPVA4srSE2QjzXqJ,spotify:track:2PXICKIPVA4srSE2QjzXqJ,https://api.spotify.com/v1/tracks/2PXICKIPVA4srSE2QjzXqJ,https://api.spotify.com/v1/audio-analysis/2PXICKIPVA4srSE2QjzXqJ,250227.0,3.0
Edith and the Kingpin - Live,Joni Mitchell,73Wm41q92qGD4ubhZxWRqH,0.385,0.389,8.0,-14.092,1.0,0.0495,0.633,8.49e-05,0.982,0.287,187.119,audio_features,73Wm41q92qGD4ubhZxWRqH,spotify:track:73Wm41q92qGD4ubhZxWRqH,https://api.spotify.com/v1/tracks/73Wm41q92qGD4ubhZxWRqH,https://api.spotify.com/v1/audio-analysis/73Wm41q92qGD4ubhZxWRqH,249707.0,4.0
Coyote - Live,Joni Mitchell,4Ac0uLeP6NAyEyfP7iq7B4,0.562,0.719,0.0,-8.538,1.0,0.0475,0.867,2.01e-05,0.94,0.623,162.199,audio_features,4Ac0uLeP6NAyEyfP7iq7B4,spotify:track:4Ac0uLeP6NAyEyfP7iq7B4,https://api.spotify.com/v1/tracks/4Ac0uLeP6NAyEyfP7iq7B4,https://api.spotify.com/v1/audio-analysis/4Ac0uLeP6NAyEyfP7iq7B4,296000.0,4.0
